#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 21788203, SEN S/N: 21788203, LBL: Logger 4 )",Coupler Detached (LGR S/N: 21788203),Coupler Attached (LGR S/N: 21788203),Host Connected (LGR S/N: 21788203),Stopped (LGR S/N: 21788203),End Of File (LGR S/N: 21788203)
623,9/28/2025 19:10,20.913,,,,,
624,9/28/2025 19:20,20.913,,,,,
625,9/28/2025 19:30,20.913,,,,,
626,9/28/2025 19:40,20.889,,,,,
627,9/28/2025 19:50,20.889,,,,,
628,9/28/2025 20:00,20.889,,,,,
629,9/28/2025 20:10,20.889,,,,,
630,9/28/2025 20:20,20.889,,,,,
631,9/28/2025 20:30,20.889,,,,,
632,9/28/2025 20:40,20.889,,,,,
633,9/28/2025 20:50,20.889,,,,,
634,9/28/2025 21:00,20.889,,,,,
635,9/28/2025 21:10,20.913,,,,,
636,9/28/2025 21:20,20.913,,,,,
637,9/28/2025 21:30,20.889,,,,,
638,9/28/2025 21:40,20.889,,,,,
639,9/28/2025 21:50,20.889,,,,,
640,9/28/2025 22:00,20.889,,,,,
641,9/28/2025 22:10,20.889,,,,,
642,9/28/2025 22:20,20.889,,,,,
643,9/28/2025 22:30,20.889,,,,,
644,9/28/2025 22:40,20.889,,,,,
645,9/28/2025 22:50,20.889,,,,,
646,9/28/2025 23:00,20.913,,,,,
647,9/28/2025 23:10,20.913,,,,,
648,9/28/2025 23:20,20.913,,,,,
649,9/28/2025 23:30,20.913,,,,,
650,9/28/2025 23:40,20.913,,,,,
651,9/28/2025 23:50,20.913,,,,,
652,9/29/2025 0:00,20.913,,,,,
653,9/29/2025 0:10,20.913,,,,,
654,9/29/2025 0:20,20.936,,,,,
655,9/29/2025 0:30,20.936,,,,,
656,9/29/2025 0:40,20.913,,,,,
657,9/29/2025 0:50,20.913,,,,,
658,9/29/2025 1:00,20.936,,,,,
659,9/29/2025 1:10,20.913,,,,,
660,9/29/2025 1:20,20.913,,,,,
661,9/29/2025 1:30,20.913,,,,,
662,9/29/2025 1:40,20.889,,,,,
663,9/29/2025 1:50,20.865,,,,,
664,9/29/2025 2:00,20.865,,,,,
665,9/29/2025 2:10,20.865,,,,,
666,9/29/2025 2:20,20.865,,,,,
667,9/29/2025 2:30,20.865,,,,,
668,9/29/2025 2:40,20.865,,,,,
669,9/29/2025 2:50,20.889,,,,,
670,9/29/2025 3:00,20.889,,,,,
671,9/29/2025 3:10,20.889,,,,,
672,9/29/2025 3:20,20.889,,,,,
673,9/29/2025 3:30,20.913,,,,,
674,9/29/2025 3:40,20.936,,,,,
675,9/29/2025 3:50,20.96,,,,,
676,9/29/2025 4:00,21.008,,,,,
677,9/29/2025 4:10,21.175,,,,,
678,9/29/2025 4:20,21.342,,,,,
679,9/29/2025 4:30,21.437,,,,,
680,9/29/2025 4:40,21.461,,,,,
681,9/29/2025 4:50,21.461,,,,,
682,9/29/2025 5:00,21.461,,,,,
683,9/29/2025 5:10,21.461,,,,,
684,9/29/2025 5:20,21.485,,,,,
685,9/29/2025 5:30,21.485,,,,,
686,9/29/2025 5:40,21.485,,,,,
687,9/29/2025 5:50,21.485,,,,,
688,9/29/2025 6:00,21.485,,,,,
689,9/29/2025 6:10,21.485,,,,,
690,9/29/2025 6:20,21.485,,,,,
691,9/29/2025 6:30,21.485,,,,,
692,9/29/2025 6:40,21.485,,,,,
693,9/29/2025 6:50,21.485,,,,,
694,9/29/2025 7:00,21.485,,,,,
695,9/29/2025 7:10,21.461,,,,,
696,9/29/2025 7:20,21.485,,,,,
697,9/29/2025 7:30,21.485,,,,,
698,9/29/2025 7:40,21.461,,,,,
699,9/29/2025 7:50,21.437,,,,,
700,9/29/2025 8:00,21.437,,,,,
701,9/29/2025 8:10,21.437,,,,,
702,9/29/2025 8:20,21.437,,,,,
703,9/29/2025 8:30,21.461,,,,,
704,9/29/2025 8:40,21.461,,,,,
705,9/29/2025 8:50,21.461,,,,,
706,9/29/2025 9:00,21.485,,,,,
707,9/29/2025 9:10,21.485,,,,,
708,9/29/2025 9:20,21.485,,,,,
709,9/29/2025 9:30,21.485,,,,,
710,9/29/2025 9:40,21.485,,,,,
711,9/29/2025 9:50,21.485,,,,,
712,9/29/2025 10:00,21.461,,,,,
713,9/29/2025 10:10,21.413,,,,,
714,9/29/2025 10:20,21.533,,,,,
715,9/29/2025 10:30,21.724,,,,,
716,9/29/2025 10:40,21.772,,,,,
717,9/29/2025 10:50,21.867,,,,,
718,9/29/2025 11:00,21.795,,,,,
719,9/29/2025 11:10,21.581,,,,,
720,9/29/2025 11:20,21.7,,,,,
721,9/29/2025 11:30,21.724,,,,,
722,9/29/2025 11:40,21.676,,,,,
723,9/29/2025 11:50,21.724,,,,,
724,9/29/2025 12:00,21.676,,,,,
725,9/29/2025 12:10,21.652,,,,,
726,9/29/2025 12:20,21.652,,,,,
727,9/29/2025 12:30,21.604,,,,,
728,9/29/2025 12:40,21.604,,,,,
729,9/29/2025 12:50,21.581,,,,,
730,9/29/2025 13:00,21.581,,,,,
731,9/29/2025 13:10,21.533,,,,,
732,9/29/2025 13:20,21.557,,,,,
733,9/29/2025 13:30,21.581,,,,,
734,9/29/2025 13:40,21.557,,,,,
735,9/29/2025 13:50,21.485,,,,,
736,9/29/2025 14:00,21.557,,,,,
737,9/29/2025 14:10,21.581,,,,,
738,9/29/2025 14:20,21.652,,,,,
739,9/29/2025 14:30,21.652,,,,,
740,9/29/2025 14:40,21.628,,,,,
741,9/29/2025 14:50,21.7,,,,,
742,9/29/2025 15:00,21.7,,,,,
743,9/29/2025 15:10,21.676,,,,,
744,9/29/2025 15:20,21.628,,,,,
745,9/29/2025 15:30,21.581,,,,,
746,9/29/2025 15:40,21.533,,,,,
747,9/29/2025 15:50,21.533,,,,,
748,9/29/2025 16:00,21.581,,,,,
749,9/29/2025 16:10,21.628,,,,,
750,9/29/2025 16:20,21.628,,,,,
751,9/29/2025 16:30,21.676,,,,,
752,9/29/2025 16:40,21.7,,,,,
753,9/29/2025 16:50,21.7,,,,,
754,9/29/2025 17:00,21.772,,,,,
755,9/29/2025 17:10,21.867,,,,,
756,9/29/2025 17:20,21.891,,,,,
757,9/29/2025 17:30,21.939,,,,,
758,9/29/2025 17:40,21.963,,,,,
759,9/29/2025 17:50,21.915,,,,,
760,9/29/2025 18:00,21.891,,,,,
761,9/29/2025 18:10,21.891,,,,,
762,9/29/2025 18:20,21.891,,,,,
763,9/29/2025 18:30,21.915,,,,,
764,9/29/2025 18:40,21.963,,,,,
765,9/29/2025 18:50,22.034,,,,,
766,9/29/2025 19:00,22.058,,,,,
767,9/29/2025 19:10,22.082,,,,,
768,9/29/2025 19:20,22.058,,,,,
769,9/29/2025 19:30,22.082,,,,,
770,9/29/2025 19:40,21.987,,,,,
771,9/29/2025 19:50,21.915,,,,,
772,9/29/2025 20:00,21.915,,,,,
773,9/29/2025 20:10,21.867,,,,,
774,9/29/2025 20:20,21.819,,,,,
775,9/29/2025 20:30,21.772,,,,,
776,9/29/2025 20:40,21.724,,,,,
777,9/29/2025 20:50,21.7,,,,,
778,9/29/2025 21:00,21.7,,,,,
779,9/29/2025 21:10,21.7,,,,,
780,9/29/2025 21:20,21.7,,,,,
781,9/29/2025 21:30,21.676,,,,,
782,9/29/2025 21:40,21.724,,,,,
783,9/29/2025 21:50,21.724,,,,,
784,9/29/2025 22:00,21.724,,,,,
785,9/29/2025 22:10,21.795,,,,,
786,9/29/2025 22:20,21.748,,,,,
787,9/29/2025 22:30,21.724,,,,,
788,9/29/2025 22:40,21.724,,,,,
789,9/29/2025 22:50,21.724,,,,,
790,9/29/2025 23:00,21.724,,,,,
791,9/29/2025 23:10,21.772,,,,,
792,9/29/2025 23:20,21.772,,,,,
793,9/29/2025 23:30,21.772,,,,,
794,9/29/2025 23:40,21.772,,,,,
795,9/29/2025 23:50,21.819,,,,,
796,9/30/2025 0:00,21.795,,,,,
797,9/30/2025 0:10,21.772,,,,,
798,9/30/2025 0:20,21.795,,,,,
799,9/30/2025 0:30,21.843,,,,,
800,9/30/2025 0:40,21.915,,,,,
801,9/30/2025 0:50,22.011,,,,,
802,9/30/2025 1:00,21.867,,,,,
803,9/30/2025 1:10,21.724,,,,,
804,9/30/2025 1:20,21.652,,,,,
805,9/30/2025 1:30,21.628,,,,,
806,9/30/2025 1:40,21.604,,,,,
807,9/30/2025 1:50,21.581,,,,,
808,9/30/2025 2:00,21.557,,,,,
809,9/30/2025 2:10,21.557,,,,,
810,9/30/2025 2:20,21.533,,,,,
811,9/30/2025 2:30,21.557,,,,,
812,9/30/2025 2:40,21.581,,,,,
813,9/30/2025 2:50,21.604,,,,,
814,9/30/2025 3:00,21.604,,,,,
815,9/30/2025 3:10,21.604,,,,,
816,9/30/2025 3:20,21.604,,,,,
817,9/30/2025 3:30,21.628,,,,,
818,9/30/2025 3:40,21.604,,,,,
819,9/30/2025 3:50,21.628,,,,,
820,9/30/2025 4:00,21.628,,,,,
821,9/30/2025 4:10,21.604,,,,,
822,9/30/2025 4:20,21.604,,,,,
823,9/30/2025 4:30,21.628,,,,,
824,9/30/2025 4:40,21.604,,,,,
825,9/30/2025 4:50,21.652,,,,,
826,9/30/2025 5:00,21.652,,,,,
827,9/30/2025 5:10,21.628,,,,,
828,9/30/2025 5:20,21.628,,,,,
829,9/30/2025 5:30,21.581,,,,,
830,9/30/2025 5:40,21.581,,,,,
831,9/30/2025 5:50,21.581,,,,,
832,9/30/2025 6:00,21.628,,,,,
833,9/30/2025 6:10,21.604,,,,,
834,9/30/2025 6:20,21.604,,,,,
835,9/30/2025 6:30,21.652,,,,,
836,9/30/2025 6:40,21.7,,,,,
837,9/30/2025 6:50,21.724,,,,,
838,9/30/2025 7:00,21.724,,,,,
839,9/30/2025 7:10,21.676,,,,,
840,9/30/2025 7:20,21.652,,,,,
841,9/30/2025 7:30,21.628,,,,,
842,9/30/2025 7:40,21.652,,,,,
843,9/30/2025 7:50,21.724,,,,,
844,9/30/2025 8:00,21.772,,,,,
845,9/30/2025 8:10,21.819,,,,,
846,9/30/2025 8:20,21.867,,,,,
847,9/30/2025 8:30,21.891,,,,,
848,9/30/2025 8:40,21.939,,,,,
849,9/30/2025 8:50,22.082,,,,,
850,9/30/2025 9:00,22.13,,,,,
851,9/30/2025 9:10,21.939,,,,,
852,9/30/2025 9:20,21.819,,,,,
853,9/30/2025 9:30,21.748,,,,,
854,9/30/2025 9:40,21.7,,,,,
855,9/30/2025 9:50,21.676,,,,,
856,9/30/2025 10:00,21.676,,,,,
857,9/30/2025 10:10,21.676,,,,,
858,9/30/2025 10:20,21.652,,,,,
859,9/30/2025 10:30,21.652,,,,,
860,9/30/2025 10:40,21.724,,,,,
861,9/30/2025 10:50,21.748,,,,,
862,9/30/2025 11:00,21.724,,,,,
863,9/30/2025 11:10,21.724,,,,,
864,9/30/2025 11:20,21.724,,,,,
865,9/30/2025 11:30,21.724,,,,,
866,9/30/2025 11:40,21.7,,,,,
867,9/30/2025 11:50,21.676,,,,,
868,9/30/2025 12:00,21.676,,,,,
869,9/30/2025 12:10,21.676,,,,,
870,9/30/2025 12:20,21.676,,,,,
871,9/30/2025 12:30,21.724,,,,,
872,9/30/2025 12:40,21.724,,,,,
873,9/30/2025 12:50,21.724,,,,,
874,9/30/2025 13:00,21.748,,,,,
875,9/30/2025 13:10,21.748,,,,,
876,9/30/2025 13:20,21.724,,,,,
877,9/30/2025 13:30,20.889,,,,,
878,9/30/2025 13:40,21.581,,,,,
879,9/30/2025 13:50,21.604,,,,,
880,9/30/2025 14:00,21.628,,,,,
881,9/30/2025 14:10,21.724,,,,,
882,9/30/2025 14:20,21.724,,,,,
883,9/30/2025 14:30,21.724,,,,,
884,9/30/2025 14:40,21.772,,,,,
885,9/30/2025 14:50,21.772,,,,,
886,9/30/2025 15:00,21.748,,,,,
887,9/30/2025 15:10,21.7,,,,,
888,9/30/2025 15:20,21.652,,,,,
889,9/30/2025 15:30,21.628,,,,,
890,9/30/2025 15:40,21.604,,,,,
891,9/30/2025 15:50,21.604,,,,,
892,9/30/2025 16:00,21.581,,,,,
893,9/30/2025 16:10,21.604,,,,,
894,9/30/2025 16:20,21.581,,,,,
895,9/30/2025 16:30,21.628,,,,,
896,9/30/2025 16:40,21.604,,,,,
897,9/30/2025 16:50,21.604,,,,,
898,9/30/2025 17:00,21.628,,,,,
899,9/30/2025 17:10,21.628,,,,,
900,9/30/2025 17:20,21.628,,,,,
901,9/30/2025 17:30,21.628,,,,,
902,9/30/2025 17:40,21.652,,,,,
903,9/30/2025 17:50,21.652,,,,,
904,9/30/2025 18:00,21.628,,,,,
905,9/30/2025 18:10,21.604,,,,,
906,9/30/2025 18:20,21.581,,,,,
907,9/30/2025 18:30,21.604,,,,,
908,9/30/2025 18:40,21.581,,,,,
909,9/30/2025 18:50,21.581,,,,,
910,9/30/2025 19:00,21.604,,,,,
911,9/30/2025 19:10,21.628,,,,,
912,9/30/2025 19:20,21.604,,,,,
913,9/30/2025 19:30,21.604,,,,,
914,9/30/2025 19:40,21.604,,,,,
915,9/30/2025 19:50,21.581,,,,,
916,9/30/2025 20:00,21.581,,,,,
917,9/30/2025 20:10,21.604,,,,,
918,9/30/2025 20:20,21.581,,,,,
919,9/30/2025 20:30,21.581,,,,,
920,9/30/2025 20:40,21.557,,,,,
921,9/30/2025 20:50,21.581,,,,,
922,9/30/2025 21:00,21.604,,,,,
923,9/30/2025 21:10,21.604,,,,,
924,9/30/2025 21:20,21.581,,,,,
925,9/30/2025 21:30,21.581,,,,,
926,9/30/2025 21:40,21.557,,,,,
927,9/30/2025 21:50,21.581,,,,,
928,9/30/2025 22:00,21.581,,,,,
929,9/30/2025 22:10,21.557,,,,,
930,9/30/2025 22:20,21.581,,,,,
931,9/30/2025 22:30,21.557,,,,,
932,9/30/2025 22:40,21.581,,,,,
933,9/30/2025 22:50,21.581,,,,,
934,9/30/2025 23:00,21.604,,,,,
935,9/30/2025 23:10,21.581,,,,,
936,9/30/2025 23:20,21.557,,,,,
937,9/30/2025 23:30,21.581,,,,,
938,9/30/2025 23:40,21.604,,,,,
939,9/30/2025 23:50,21.604,,,,,
940,10/1/2025 0:00,21.581,,,,,
941,10/1/2025 0:10,21.557,,,,,
942,10/1/2025 0:20,21.557,,,,,
943,10/1/2025 0:30,21.557,,,,,
944,10/1/2025 0:40,21.557,,,,,
945,10/1/2025 0:50,21.533,,,,,
946,10/1/2025 1:00,21.533,,,,,
947,10/1/2025 1:10,21.533,,,,,
948,10/1/2025 1:20,21.533,,,,,
949,10/1/2025 1:30,21.533,,,,,
950,10/1/2025 1:40,21.557,,,,,
951,10/1/2025 1:50,21.557,,,,,
952,10/1/2025 2:00,21.581,,,,,
953,10/1/2025 2:10,21.581,,,,,
954,10/1/2025 2:20,21.628,,,,,
955,10/1/2025 2:30,21.628,,,,,
956,10/1/2025 2:40,21.604,,,,,
957,10/1/2025 2:50,21.604,,,,,
958,10/1/2025 3:00,21.604,,,,,
959,10/1/2025 3:10,21.628,,,,,
960,10/1/2025 3:20,21.628,,,,,
961,10/1/2025 3:30,21.628,,,,,
962,10/1/2025 3:40,21.604,,,,,
963,10/1/2025 3:50,21.604,,,,,
964,10/1/2025 4:00,21.581,,,,,
965,10/1/2025 4:10,21.581,,,,,
966,10/1/2025 4:20,21.581,,,,,
967,10/1/2025 4:30,21.557,,,,,
968,10/1/2025 4:40,21.557,,,,,
969,10/1/2025 4:50,21.581,,,,,
970,10/1/2025 5:00,21.628,,,,,
971,10/1/2025 5:10,21.628,,,,,
972,10/1/2025 5:20,21.7,,,,,
973,10/1/2025 5:30,21.748,,,,,
974,10/1/2025 5:40,21.795,,,,,
975,10/1/2025 5:50,21.772,,,,,
976,10/1/2025 6:00,21.748,,,,,
977,10/1/2025 6:10,21.795,,,,,
978,10/1/2025 6:20,21.795,,,,,
979,10/1/2025 6:30,21.843,,,,,
980,10/1/2025 6:40,21.939,,,,,
981,10/1/2025 6:50,21.939,,,,,
982,10/1/2025 7:00,21.915,,,,,
983,10/1/2025 7:10,21.891,,,,,
984,10/1/2025 7:20,21.867,,,,,
985,10/1/2025 7:30,21.843,,,,,
986,10/1/2025 7:40,21.819,,,,,
987,10/1/2025 7:50,21.795,,,,,
988,10/1/2025 8:00,21.819,,,,,
989,10/1/2025 8:10,21.843,,,,,
990,10/1/2025 8:20,21.819,,,,,
991,10/1/2025 8:30,21.795,,,,,
992,10/1/2025 8:40,21.772,,,,,
993,10/1/2025 8:50,21.795,,,,,
994,10/1/2025 9:00,21.819,,,,,
995,10/1/2025 9:10,21.867,,,,,
996,10/1/2025 9:20,21.915,,,,,
997,10/1/2025 9:30,21.987,,,,,
998,10/1/2025 9:40,21.987,,,,,
999,10/1/2025 9:50,21.963,,,,,
1000,10/1/2025 10:00,21.963,,,,,
1001,10/1/2025 10:10,21.939,,,,,
1002,10/1/2025 10:20,21.963,,,,,
1003,10/1/2025 10:30,21.963,,,,,
1004,10/1/2025 10:40,21.987,,,,,
1005,10/1/2025 10:50,22.034,,,,,
1006,10/1/2025 11:00,21.987,,,,,
1007,10/1/2025 11:10,21.963,,,,,
1008,10/1/2025 11:20,21.987,,,,,
1009,10/1/2025 11:30,22.058,,,,,
1010,10/1/2025 11:40,22.202,,,,,
1011,10/1/2025 11:50,22.154,,,,,
1012,10/1/2025 12:00,22.058,,,,,
1013,10/1/2025 12:10,22.082,,,,,
1014,10/1/2025 12:20,22.13,,,,,
1015,10/1/2025 12:30,22.226,,,,,
1016,10/1/2025 12:40,22.345,,,,,
1017,10/1/2025 12:50,22.465,,,,,
1018,10/1/2025 13:00,22.465,,,,,
1019,10/1/2025 13:10,22.298,,,,,
1020,10/1/2025 13:20,22.011,,,,,
1021,10/1/2025 13:30,21.748,,,,,
1022,10/1/2025 13:40,21.628,,,,,
1023,10/1/2025 13:50,21.366,,,,,
1024,10/1/2025 14:00,21.151,,,,,
1025,10/1/2025 14:10,20.984,,,,,
1026,10/1/2025 14:20,20.889,,,,,
1027,10/1/2025 14:30,20.841,,,,,
1028,10/1/2025 14:40,20.817,,,,,
1029,10/1/2025 14:50,20.793,,,,,
1030,10/1/2025 15:00,20.77,,,,,
1031,10/1/2025 15:10,20.77,,,,,
1032,10/1/2025 15:20,20.746,,,,,
1033,10/1/2025 15:30,20.746,,,,,
1034,10/1/2025 15:40,20.746,,,,,
1035,10/1/2025 15:50,20.746,,,,,
1036,10/1/2025 16:00,20.746,,,,,
1037,10/1/2025 16:10,20.746,,,,,
1038,10/1/2025 16:20,20.722,,,,,
1039,10/1/2025 16:30,20.77,,,,,
1040,10/1/2025 16:40,20.77,,,,,
1041,10/1/2025 16:50,20.77,,,,,
1042,10/1/2025 17:00,20.746,,,,,
1043,10/1/2025 17:10,20.722,,,,,
1044,10/1/2025 17:20,20.722,,,,,
1045,10/1/2025 17:30,20.722,,,,,
1046,10/1/2025 17:40,20.722,,,,,
1047,10/1/2025 17:50,20.698,,,,,
1048,10/1/2025 18:00,20.698,,,,,
1049,10/1/2025 18:10,20.698,,,,,
1050,10/1/2025 18:20,20.722,,,,,
1051,10/1/2025 18:30,20.722,,,,,
1052,10/1/2025 18:40,20.698,,,,,
1053,10/1/2025 18:50,20.698,,,,,
1054,10/1/2025 19:00,20.698,,,,,
1055,10/1/2025 19:10,20.674,,,,,
1056,10/1/2025 19:20,20.65,,,,,
1057,10/1/2025 19:30,20.674,,,,,
1058,10/1/2025 19:40,20.674,,,,,
1059,10/1/2025 19:50,20.674,,,,,
1060,10/1/2025 20:00,20.674,,,,,
1061,10/1/2025 20:10,20.674,,,,,
1062,10/1/2025 20:20,20.674,,,,,
1063,10/1/2025 20:30,20.674,,,,,
1064,10/1/2025 20:40,20.674,,,,,
1065,10/1/2025 20:50,20.674,,,,,
1066,10/1/2025 21:00,20.65,,,,,
1067,10/1/2025 21:10,20.65,,,,,
1068,10/1/2025 21:20,20.65,,,,,
1069,10/1/2025 21:30,20.674,,,,,
1070,10/1/2025 21:40,20.698,,,,,
1071,10/1/2025 21:50,20.698,,,,,
1072,10/1/2025 22:00,20.674,,,,,
1073,10/1/2025 22:10,20.674,,,,,
1074,10/1/2025 22:20,20.674,,,,,
1075,10/1/2025 22:30,20.674,,,,,
1076,10/1/2025 22:40,20.65,,,,,
1077,10/1/2025 22:50,20.65,,,,,
1078,10/1/2025 23:00,20.627,,,,,
1079,10/1/2025 23:10,20.627,,,,,
1080,10/1/2025 23:20,20.603,,,,,
1081,10/1/2025 23:30,20.603,,,,,
1082,10/1/2025 23:40,20.603,,,,,
1083,10/1/2025 23:50,20.603,,,,,
1084,10/2/2025 0:00,20.603,,,,,
1085,10/2/2025 0:10,20.627,,,,,
1086,10/2/2025 0:20,20.627,,,,,
1087,10/2/2025 0:30,20.627,,,,,
1088,10/2/2025 0:40,20.627,,,,,
1089,10/2/2025 0:50,20.603,,,,,
1090,10/2/2025 1:00,20.627,,,,,
1091,10/2/2025 1:10,20.65,,,,,
1092,10/2/2025 1:20,20.627,,,,,
1093,10/2/2025 1:30,20.627,,,,,
1094,10/2/2025 1:40,20.627,,,,,
1095,10/2/2025 1:50,20.65,,,,,
1096,10/2/2025 2:00,20.627,,,,,
1097,10/2/2025 2:10,20.627,,,,,
1098,10/2/2025 2:20,20.603,,,,,
1099,10/2/2025 2:30,20.603,,,,,
1100,10/2/2025 2:40,20.603,,,,,
1101,10/2/2025 2:50,20.603,,,,,
1102,10/2/2025 3:00,20.603,,,,,
1103,10/2/2025 3:10,20.627,,,,,
1104,10/2/2025 3:20,20.627,,,,,
1105,10/2/2025 3:30,20.603,,,,,
1106,10/2/2025 3:40,20.579,,,,,
1107,10/2/2025 3:50,20.603,,,,,
1108,10/2/2025 4:00,20.603,,,,,
1109,10/2/2025 4:10,20.603,,,,,
1110,10/2/2025 4:20,20.627,,,,,
1111,10/2/2025 4:30,20.627,,,,,
1112,10/2/2025 4:40,20.603,,,,,
1113,10/2/2025 4:50,20.603,,,,,
1114,10/2/2025 5:00,20.603,,,,,
1115,10/2/2025 5:10,20.603,,,,,
1116,10/2/2025 5:20,20.603,,,,,
1117,10/2/2025 5:30,20.579,,,,,
1118,10/2/2025 5:40,20.579,,,,,
1119,10/2/2025 5:50,20.579,,,,,
1120,10/2/2025 6:00,20.579,,,,,
1121,10/2/2025 6:10,20.579,,,,,
1122,10/2/2025 6:20,20.579,,,,,
1123,10/2/2025 6:30,20.579,,,,,
1124,10/2/2025 6:40,20.579,,,,,
1125,10/2/2025 6:50,20.555,,,,,
1126,10/2/2025 7:00,20.555,,,,,
1127,10/2/2025 7:10,20.579,,,,,
1128,10/2/2025 7:20,20.603,,,,,
1129,10/2/2025 7:30,20.603,,,,,
1130,10/2/2025 7:40,20.603,,,,,
1131,10/2/2025 7:50,20.603,,,,,
1132,10/2/2025 8:00,20.579,,,,,
1133,10/2/2025 8:10,20.174,,,,,
1134,10/2/2025 8:20,20.436,,,,,
1135,10/2/2025 8:30,20.365,,,,,
1136,10/2/2025 8:40,20.388,,,,,
1137,10/2/2025 8:50,20.388,,,,,
1138,10/2/2025 9:00,20.388,,,,,
1139,10/2/2025 9:10,20.412,,,,,
1140,10/2/2025 9:20,20.484,,,,,
1141,10/2/2025 9:30,20.531,,,,,
1142,10/2/2025 9:40,20.579,,,,,
1143,10/2/2025 9:50,20.627,,,,,
1144,10/2/2025 10:00,20.627,,,,,
1145,10/2/2025 10:10,20.65,,,,,
1146,10/2/2025 10:20,20.674,,,,,
1147,10/2/2025 10:30,20.674,,,,,
1148,10/2/2025 10:40,20.698,,,,,
1149,10/2/2025 10:50,20.722,,,,,
1150,10/2/2025 11:00,20.722,,,,,
1151,10/2/2025 11:10,20.746,,,,,
1152,10/2/2025 11:20,20.746,,,,,
1153,10/2/2025 11:30,20.746,,,,,
1154,10/2/2025 11:40,20.77,,,,,
1155,10/2/2025 11:50,20.77,,,,,
1156,10/2/2025 12:00,20.793,,,,,
1157,10/2/2025 12:10,20.817,,,,,
1158,10/2/2025 12:20,20.841,,,,,
1159,10/2/2025 12:30,20.841,,,,,
1160,10/2/2025 12:40,20.841,,,,,
1161,10/2/2025 12:50,20.841,,,,,
1162,10/2/2025 13:00,20.841,,,,,
1163,10/2/2025 13:10,20.841,,,,,
1164,10/2/2025 13:20,20.865,,,,,
1165,10/2/2025 13:30,20.865,,,,,
1166,10/2/2025 13:40,20.865,,,,,
1167,10/2/2025 13:50,20.865,,,,,
1168,10/2/2025 14:00,20.865,,,,,
1169,10/2/2025 14:10,20.841,,,,,
1170,10/2/2025 14:20,20.817,,,,,
1171,10/2/2025 14:30,20.817,,,,,
1172,10/2/2025 14:40,20.841,,,,,
1173,10/2/2025 14:50,20.841,,,,,
1174,10/2/2025 15:00,20.841,,,,,
1175,10/2/2025 15:10,20.889,,,,,
1176,10/2/2025 15:20,21.652,,,,,
1177,10/2/2025 15:30,22.513,,,,,
1178,10/2/2025 15:40,22.561,,,,,
1179,10/2/2025 15:50,22.345,,,,,
1180,10/2/2025 16:00,22.058,,,,,
1181,10/2/2025 16:10,21.772,,,,,
1182,10/2/2025 16:20,21.581,,,,,
1183,10/2/2025 16:30,21.39,,,,,
1184,10/2/2025 16:40,21.27,,,,,
1185,10/2/2025 16:50,21.175,,,,,
1186,10/2/2025 17:00,21.103,,,,,
1187,10/2/2025 17:10,21.056,,,,,
1188,10/2/2025 17:20,21.008,,,,,
1189,10/2/2025 17:30,20.96,,,,,
1190,10/2/2025 17:40,20.96,,,,,
1191,10/2/2025 17:50,20.96,,,,,
1192,10/2/2025 18:00,20.96,,,,,
1193,10/2/2025 18:10,20.936,,,,,
1194,10/2/2025 18:20,20.936,,,,,
1195,10/2/2025 18:30,20.936,,,,,
1196,10/2/2025 18:40,20.913,,,,,
1197,10/2/2025 18:50,20.936,,,,,
1198,10/2/2025 19:00,20.936,,,,,
1199,10/2/2025 19:10,20.936,,,,,
1200,10/2/2025 19:20,20.96,,,,,
1201,10/2/2025 19:30,20.936,,,,,
1202,10/2/2025 19:40,20.936,,,,,
1203,10/2/2025 19:50,20.936,,,,,
1204,10/2/2025 20:00,20.936,,,,,
1205,10/2/2025 20:10,20.913,,,,,
1206,10/2/2025 20:20,20.889,,,,,
1207,10/2/2025 20:30,20.865,,,,,
1208,10/2/2025 20:40,20.865,,,,,
1209,10/2/2025 20:50,20.889,,,,,
1210,10/2/2025 21:00,20.913,,,,,
1211,10/2/2025 21:10,20.913,,,,,
1212,10/2/2025 21:20,20.913,,,,,
1213,10/2/2025 21:30,20.889,,,,,
1214,10/2/2025 21:40,20.889,,,,,
1215,10/2/2025 21:50,20.889,,,,,
1216,10/2/2025 22:00,20.889,,,,,
1217,10/2/2025 22:10,20.889,,,,,
1218,10/2/2025 22:20,20.889,,,,,
1219,10/2/2025 22:30,20.913,,,,,
1220,10/2/2025 22:40,20.913,,,,,
1221,10/2/2025 22:50,20.913,,,,,
1222,10/2/2025 23:00,20.936,,,,,
1223,10/2/2025 23:10,20.936,,,,,
1224,10/2/2025 23:20,20.913,,,,,
1225,10/2/2025 23:30,20.913,,,,,
1226,10/2/2025 23:40,20.889,,,,,
1227,10/2/2025 23:50,20.889,,,,,
1228,10/3/2025 0:00,20.889,,,,,
1229,10/3/2025 0:10,20.889,,,,,
1230,10/3/2025 0:20,20.865,,,,,
1231,10/3/2025 0:30,20.889,,,,,
1232,10/3/2025 0:40,20.865,,,,,
1233,10/3/2025 0:50,20.841,,,,,
1234,10/3/2025 1:00,20.841,,,,,
1235,10/3/2025 1:10,20.841,,,,,
1236,10/3/2025 1:20,20.841,,,,,
1237,10/3/2025 1:30,20.841,,,,,
1238,10/3/2025 1:40,20.841,,,,,
1239,10/3/2025 1:50,20.841,,,,,
1240,10/3/2025 2:00,20.841,,,,,
