#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 21789647, SEN S/N: 21789647, LBL: Water temperature )",Coupler Detached (LGR S/N: 21789647),Coupler Attached (LGR S/N: 21789647),Host Connected (LGR S/N: 21789647),Stopped (LGR S/N: 21789647),End Of File (LGR S/N: 21789647)
623,9/28/2025 19:10,19.484,,,,,
624,9/28/2025 19:20,19.46,,,,,
625,9/28/2025 19:30,19.436,,,,,
626,9/28/2025 19:40,19.413,,,,,
627,9/28/2025 19:50,19.389,,,,,
628,9/28/2025 20:00,19.365,,,,,
629,9/28/2025 20:10,19.318,,,,,
630,9/28/2025 20:20,19.294,,,,,
631,9/28/2025 20:30,19.27,,,,,
632,9/28/2025 20:40,19.246,,,,,
633,9/28/2025 20:50,19.222,,,,,
634,9/28/2025 21:00,19.199,,,,,
635,9/28/2025 21:10,19.199,,,,,
636,9/28/2025 21:20,19.175,,,,,
637,9/28/2025 21:30,19.151,,,,,
638,9/28/2025 21:40,19.151,,,,,
639,9/28/2025 21:50,19.127,,,,,
640,9/28/2025 22:00,19.103,,,,,
641,9/28/2025 22:10,19.103,,,,,
642,9/28/2025 22:20,19.103,,,,,
643,9/28/2025 22:30,19.08,,,,,
644,9/28/2025 22:40,19.056,,,,,
645,9/28/2025 22:50,19.056,,,,,
646,9/28/2025 23:00,19.056,,,,,
647,9/28/2025 23:10,19.056,,,,,
648,9/28/2025 23:20,19.032,,,,,
649,9/28/2025 23:30,19.032,,,,,
650,9/28/2025 23:40,19.032,,,,,
651,9/28/2025 23:50,19.008,,,,,
652,9/29/2025 0:00,19.008,,,,,
653,9/29/2025 0:10,19.008,,,,,
654,9/29/2025 0:20,18.985,,,,,
655,9/29/2025 0:30,18.985,,,,,
656,9/29/2025 0:40,18.985,,,,,
657,9/29/2025 0:50,18.985,,,,,
658,9/29/2025 1:00,18.961,,,,,
659,9/29/2025 1:10,18.961,,,,,
660,9/29/2025 1:20,18.961,,,,,
661,9/29/2025 1:30,18.961,,,,,
662,9/29/2025 1:40,18.961,,,,,
663,9/29/2025 1:50,18.961,,,,,
664,9/29/2025 2:00,18.961,,,,,
665,9/29/2025 2:10,18.961,,,,,
666,9/29/2025 2:20,18.961,,,,,
667,9/29/2025 2:30,18.961,,,,,
668,9/29/2025 2:40,18.937,,,,,
669,9/29/2025 2:50,18.937,,,,,
670,9/29/2025 3:00,18.937,,,,,
671,9/29/2025 3:10,18.913,,,,,
672,9/29/2025 3:20,18.913,,,,,
673,9/29/2025 3:30,18.913,,,,,
674,9/29/2025 3:40,18.913,,,,,
675,9/29/2025 3:50,18.889,,,,,
676,9/29/2025 4:00,18.889,,,,,
677,9/29/2025 4:10,18.889,,,,,
678,9/29/2025 4:20,18.889,,,,,
679,9/29/2025 4:30,18.889,,,,,
680,9/29/2025 4:40,18.889,,,,,
681,9/29/2025 4:50,18.889,,,,,
682,9/29/2025 5:00,18.913,,,,,
683,9/29/2025 5:10,18.913,,,,,
684,9/29/2025 5:20,18.937,,,,,
685,9/29/2025 5:30,18.961,,,,,
686,9/29/2025 5:40,18.985,,,,,
687,9/29/2025 5:50,18.985,,,,,
688,9/29/2025 6:00,19.008,,,,,
689,9/29/2025 6:10,19.032,,,,,
690,9/29/2025 6:20,19.032,,,,,
691,9/29/2025 6:30,19.056,,,,,
692,9/29/2025 6:40,19.056,,,,,
693,9/29/2025 6:50,19.056,,,,,
694,9/29/2025 7:00,19.08,,,,,
695,9/29/2025 7:10,19.08,,,,,
696,9/29/2025 7:20,19.08,,,,,
697,9/29/2025 7:30,19.08,,,,,
698,9/29/2025 7:40,19.08,,,,,
699,9/29/2025 7:50,19.08,,,,,
700,9/29/2025 8:00,19.08,,,,,
701,9/29/2025 8:10,19.103,,,,,
702,9/29/2025 8:20,19.103,,,,,
703,9/29/2025 8:30,19.103,,,,,
704,9/29/2025 8:40,19.103,,,,,
705,9/29/2025 8:50,19.103,,,,,
706,9/29/2025 9:00,19.127,,,,,
707,9/29/2025 9:10,19.127,,,,,
708,9/29/2025 9:20,19.151,,,,,
709,9/29/2025 9:30,19.151,,,,,
710,9/29/2025 9:40,19.151,,,,,
711,9/29/2025 9:50,19.318,,,,,
712,9/29/2025 10:00,20.055,,,,,
713,9/29/2025 10:10,20.484,,,,,
714,9/29/2025 10:20,20.722,,,,,
715,9/29/2025 10:30,20.817,,,,,
716,9/29/2025 10:40,20.246,,,,,
717,9/29/2025 10:50,21.342,,,,,
718,9/29/2025 11:00,21.652,,,,,
719,9/29/2025 11:10,21.724,,,,,
720,9/29/2025 11:20,21.819,,,,,
721,9/29/2025 11:30,21.819,,,,,
722,9/29/2025 11:40,21.795,,,,,
723,9/29/2025 11:50,21.748,,,,,
724,9/29/2025 12:00,21.676,,,,,
725,9/29/2025 12:10,21.581,,,,,
726,9/29/2025 12:20,21.533,,,,,
727,9/29/2025 12:30,21.437,,,,,
728,9/29/2025 12:40,21.39,,,,,
729,9/29/2025 12:50,21.366,,,,,
730,9/29/2025 13:00,21.366,,,,,
731,9/29/2025 13:10,21.318,,,,,
732,9/29/2025 13:20,21.294,,,,,
733,9/29/2025 13:30,21.318,,,,,
734,9/29/2025 13:40,21.342,,,,,
735,9/29/2025 13:50,21.342,,,,,
736,9/29/2025 14:00,25.016,,,,,
737,9/29/2025 14:10,29.414,,,,,
738,9/29/2025 14:20,30.697,,,,,
739,9/29/2025 14:30,30.976,,,,,
740,9/29/2025 14:40,31.179,,,,,
741,9/29/2025 14:50,31.408,,,,,
742,9/29/2025 15:00,31.382,,,,,
743,9/29/2025 15:10,31.23,,,,,
744,9/29/2025 15:20,31.23,,,,,
745,9/29/2025 15:30,31.357,,,,,
746,9/29/2025 15:40,31.331,,,,,
747,9/29/2025 15:50,31.179,,,,,
748,9/29/2025 16:00,31.153,,,,,
749,9/29/2025 16:10,31.382,,,,,
750,9/29/2025 16:20,31.535,,,,,
751,9/29/2025 16:30,31.433,,,,,
752,9/29/2025 16:40,31.357,,,,,
753,9/29/2025 16:50,31.484,,,,,
754,9/29/2025 17:00,31.663,,,,,
755,9/29/2025 17:10,31.586,,,,,
756,9/29/2025 17:20,31.408,,,,,
757,9/29/2025 17:30,31.382,,,,,
758,9/29/2025 17:40,31.561,,,,,
759,9/29/2025 17:50,31.535,,,,,
760,9/29/2025 18:00,31.357,,,,,
761,9/29/2025 18:10,31.281,,,,,
762,9/29/2025 18:20,31.459,,,,,
763,9/29/2025 18:30,31.535,,,,,
764,9/29/2025 18:40,31.408,,,,,
765,9/29/2025 18:50,31.306,,,,,
766,9/29/2025 19:00,31.281,,,,,
767,9/29/2025 19:10,31.459,,,,,
768,9/29/2025 19:20,31.51,,,,,
769,9/29/2025 19:30,31.433,,,,,
770,9/29/2025 19:40,31.281,,,,,
771,9/29/2025 19:50,31.306,,,,,
772,9/29/2025 20:00,31.51,,,,,
773,9/29/2025 20:10,31.535,,,,,
774,9/29/2025 20:20,31.382,,,,,
775,9/29/2025 20:30,31.281,,,,,
776,9/29/2025 20:40,31.433,,,,,
777,9/29/2025 20:50,31.535,,,,,
778,9/29/2025 21:00,31.408,,,,,
779,9/29/2025 21:10,31.281,,,,,
780,9/29/2025 21:20,31.281,,,,,
781,9/29/2025 21:30,31.51,,,,,
782,9/29/2025 21:40,31.459,,,,,
783,9/29/2025 21:50,31.306,,,,,
784,9/29/2025 22:00,31.255,,,,,
785,9/29/2025 22:10,31.433,,,,,
786,9/29/2025 22:20,31.459,,,,,
787,9/29/2025 22:30,31.306,,,,,
788,9/29/2025 22:40,31.281,,,,,
789,9/29/2025 22:50,31.433,,,,,
790,9/29/2025 23:00,31.484,,,,,
791,9/29/2025 23:10,31.357,,,,,
792,9/29/2025 23:20,31.23,,,,,
793,9/29/2025 23:30,31.306,,,,,
794,9/29/2025 23:40,31.535,,,,,
795,9/29/2025 23:50,31.484,,,,,
796,9/30/2025 0:00,31.357,,,,,
797,9/30/2025 0:10,31.255,,,,,
798,9/30/2025 0:20,31.331,,,,,
799,9/30/2025 0:30,31.535,,,,,
800,9/30/2025 0:40,31.484,,,,,
801,9/30/2025 0:50,31.357,,,,,
802,9/30/2025 1:00,31.255,,,,,
803,9/30/2025 1:10,31.357,,,,,
804,9/30/2025 1:20,31.51,,,,,
805,9/30/2025 1:30,31.433,,,,,
806,9/30/2025 1:40,31.255,,,,,
807,9/30/2025 1:50,31.306,,,,,
808,9/30/2025 2:00,31.484,,,,,
809,9/30/2025 2:10,31.459,,,,,
810,9/30/2025 2:20,31.281,,,,,
811,9/30/2025 2:30,31.255,,,,,
812,9/30/2025 2:40,31.459,,,,,
813,9/30/2025 2:50,31.51,,,,,
814,9/30/2025 3:00,31.306,,,,,
815,9/30/2025 3:10,31.23,,,,,
816,9/30/2025 3:20,31.382,,,,,
817,9/30/2025 3:30,31.459,,,,,
818,9/30/2025 3:40,31.306,,,,,
819,9/30/2025 3:50,31.23,,,,,
820,9/30/2025 4:00,31.331,,,,,
821,9/30/2025 4:10,31.433,,,,,
822,9/30/2025 4:20,31.306,,,,,
823,9/30/2025 4:30,31.204,,,,,
824,9/30/2025 4:40,31.331,,,,,
825,9/30/2025 4:50,31.459,,,,,
826,9/30/2025 5:00,31.331,,,,,
827,9/30/2025 5:10,31.204,,,,,
828,9/30/2025 5:20,31.281,,,,,
829,9/30/2025 5:30,31.459,,,,,
830,9/30/2025 5:40,31.382,,,,,
831,9/30/2025 5:50,31.204,,,,,
832,9/30/2025 6:00,31.23,,,,,
833,9/30/2025 6:10,31.433,,,,,
834,9/30/2025 6:20,31.408,,,,,
835,9/30/2025 6:30,31.23,,,,,
836,9/30/2025 6:40,31.204,,,,,
837,9/30/2025 6:50,31.382,,,,,
838,9/30/2025 7:00,31.382,,,,,
839,9/30/2025 7:10,31.255,,,,,
840,9/30/2025 7:20,31.204,,,,,
841,9/30/2025 7:30,31.408,,,,,
842,9/30/2025 7:40,31.459,,,,,
843,9/30/2025 7:50,31.331,,,,,
844,9/30/2025 8:00,31.23,,,,,
845,9/30/2025 8:10,31.23,,,,,
846,9/30/2025 8:20,31.433,,,,,
847,9/30/2025 8:30,31.433,,,,,
848,9/30/2025 8:40,31.357,,,,,
849,9/30/2025 8:50,31.255,,,,,
850,9/30/2025 9:00,31.204,,,,,
851,9/30/2025 9:10,31.255,,,,,
852,9/30/2025 9:20,31.484,,,,,
853,9/30/2025 9:30,31.484,,,,,
854,9/30/2025 9:40,31.382,,,,,
855,9/30/2025 9:50,31.382,,,,,
856,9/30/2025 10:00,31.561,,,,,
857,9/30/2025 10:10,31.637,,,,,
858,9/30/2025 10:20,31.484,,,,,
859,9/30/2025 10:30,31.408,,,,,
860,9/30/2025 10:40,31.586,,,,,
861,9/30/2025 10:50,31.689,,,,,
862,9/30/2025 11:00,31.535,,,,,
863,9/30/2025 11:10,31.408,,,,,
864,9/30/2025 11:20,31.51,,,,,
865,9/30/2025 11:30,31.637,,,,,
866,9/30/2025 11:40,31.535,,,,,
867,9/30/2025 11:50,31.408,,,,,
868,9/30/2025 12:00,31.459,,,,,
869,9/30/2025 12:10,31.689,,,,,
870,9/30/2025 12:20,31.637,,,,,
871,9/30/2025 12:30,31.484,,,,,
872,9/30/2025 12:40,31.433,,,,,
873,9/30/2025 12:50,31.612,,,,,
874,9/30/2025 13:00,31.689,,,,,
875,9/30/2025 13:10,31.561,,,,,
876,9/30/2025 13:20,31.408,,,,,
877,9/30/2025 13:30,31.484,,,,,
878,9/30/2025 13:40,31.612,,,,,
879,9/30/2025 13:50,31.484,,,,,
880,9/30/2025 14:00,30.142,,,,,
881,9/30/2025 14:10,30.722,,,,,
882,9/30/2025 14:20,30.672,,,,,
883,9/30/2025 14:30,30.444,,,,,
884,9/30/2025 14:40,30.394,,,,,
885,9/30/2025 14:50,30.419,,,,,
886,9/30/2025 15:00,30.545,,,,,
887,9/30/2025 15:10,30.672,,,,,
888,9/30/2025 15:20,30.646,,,,,
889,9/30/2025 15:30,30.571,,,,,
890,9/30/2025 15:40,30.697,,,,,
891,9/30/2025 15:50,30.773,,,,,
892,9/30/2025 16:00,30.672,,,,,
893,9/30/2025 16:10,30.621,,,,,
894,9/30/2025 16:20,30.621,,,,,
895,9/30/2025 16:30,30.773,,,,,
896,9/30/2025 16:40,30.798,,,,,
897,9/30/2025 16:50,30.697,,,,,
898,9/30/2025 17:00,30.596,,,,,
899,9/30/2025 17:10,30.672,,,,,
900,9/30/2025 17:20,30.773,,,,,
901,9/30/2025 17:30,30.748,,,,,
902,9/30/2025 17:40,30.621,,,,,
903,9/30/2025 17:50,30.621,,,,,
904,9/30/2025 18:00,30.748,,,,,
905,9/30/2025 18:10,30.748,,,,,
906,9/30/2025 18:20,30.621,,,,,
907,9/30/2025 18:30,30.571,,,,,
908,9/30/2025 18:40,30.722,,,,,
909,9/30/2025 18:50,30.773,,,,,
910,9/30/2025 19:00,30.672,,,,,
911,9/30/2025 19:10,30.596,,,,,
912,9/30/2025 19:20,30.672,,,,,
913,9/30/2025 19:30,30.748,,,,,
914,9/30/2025 19:40,30.672,,,,,
915,9/30/2025 19:50,30.571,,,,,
916,9/30/2025 20:00,30.621,,,,,
917,9/30/2025 20:10,30.748,,,,,
918,9/30/2025 20:20,30.722,,,,,
919,9/30/2025 20:30,30.596,,,,,
920,9/30/2025 20:40,30.571,,,,,
921,9/30/2025 20:50,30.697,,,,,
922,9/30/2025 21:00,30.722,,,,,
923,9/30/2025 21:10,30.621,,,,,
924,9/30/2025 21:20,30.52,,,,,
925,9/30/2025 21:30,30.621,,,,,
926,9/30/2025 21:40,30.697,,,,,
927,9/30/2025 21:50,30.646,,,,,
928,9/30/2025 22:00,30.545,,,,,
929,9/30/2025 22:10,30.571,,,,,
930,9/30/2025 22:20,30.697,,,,,
931,9/30/2025 22:30,30.672,,,,,
932,9/30/2025 22:40,30.571,,,,,
933,9/30/2025 22:50,30.545,,,,,
934,9/30/2025 23:00,30.672,,,,,
935,9/30/2025 23:10,30.697,,,,,
936,9/30/2025 23:20,30.621,,,,,
937,9/30/2025 23:30,30.545,,,,,
938,9/30/2025 23:40,30.621,,,,,
939,9/30/2025 23:50,30.697,,,,,
940,10/1/2025 0:00,30.621,,,,,
941,10/1/2025 0:10,30.545,,,,,
942,10/1/2025 0:20,30.621,,,,,
943,10/1/2025 0:30,30.722,,,,,
944,10/1/2025 0:40,30.697,,,,,
945,10/1/2025 0:50,30.571,,,,,
946,10/1/2025 1:00,30.596,,,,,
947,10/1/2025 1:10,30.697,,,,,
948,10/1/2025 1:20,30.672,,,,,
949,10/1/2025 1:30,30.596,,,,,
950,10/1/2025 1:40,30.596,,,,,
951,10/1/2025 1:50,30.722,,,,,
952,10/1/2025 2:00,30.722,,,,,
953,10/1/2025 2:10,30.646,,,,,
954,10/1/2025 2:20,30.545,,,,,
955,10/1/2025 2:30,30.596,,,,,
956,10/1/2025 2:40,30.722,,,,,
957,10/1/2025 2:50,30.722,,,,,
958,10/1/2025 3:00,30.621,,,,,
959,10/1/2025 3:10,30.545,,,,,
960,10/1/2025 3:20,30.672,,,,,
961,10/1/2025 3:30,30.748,,,,,
962,10/1/2025 3:40,30.697,,,,,
963,10/1/2025 3:50,30.596,,,,,
964,10/1/2025 4:00,30.52,,,,,
965,10/1/2025 4:10,30.646,,,,,
966,10/1/2025 4:20,30.722,,,,,
967,10/1/2025 4:30,30.697,,,,,
968,10/1/2025 4:40,30.596,,,,,
969,10/1/2025 4:50,30.571,,,,,
970,10/1/2025 5:00,30.672,,,,,
971,10/1/2025 5:10,30.672,,,,,
972,10/1/2025 5:20,30.621,,,,,
973,10/1/2025 5:30,30.545,,,,,
974,10/1/2025 5:40,30.52,,,,,
975,10/1/2025 5:50,30.646,,,,,
976,10/1/2025 6:00,30.646,,,,,
977,10/1/2025 6:10,30.596,,,,,
978,10/1/2025 6:20,30.52,,,,,
979,10/1/2025 6:30,30.545,,,,,
980,10/1/2025 6:40,30.722,,,,,
981,10/1/2025 6:50,30.748,,,,,
982,10/1/2025 7:00,30.672,,,,,
983,10/1/2025 7:10,30.52,,,,,
984,10/1/2025 7:20,30.52,,,,,
985,10/1/2025 7:30,30.672,,,,,
986,10/1/2025 7:40,30.748,,,,,
987,10/1/2025 7:50,30.646,,,,,
988,10/1/2025 8:00,30.545,,,,,
989,10/1/2025 8:10,30.495,,,,,
990,10/1/2025 8:20,30.419,,,,,
991,10/1/2025 8:30,30.52,,,,,
992,10/1/2025 8:40,30.646,,,,,
993,10/1/2025 8:50,30.646,,,,,
994,10/1/2025 9:00,30.571,,,,,
995,10/1/2025 9:10,30.469,,,,,
996,10/1/2025 9:20,30.419,,,,,
997,10/1/2025 9:30,30.52,,,,,
998,10/1/2025 9:40,30.646,,,,,
999,10/1/2025 9:50,30.646,,,,,
1000,10/1/2025 10:00,30.596,,,,,
1001,10/1/2025 10:10,30.495,,,,,
1002,10/1/2025 10:20,30.469,,,,,
1003,10/1/2025 10:30,30.571,,,,,
1004,10/1/2025 10:40,28.941,,,,,
1005,10/1/2025 10:50,30.469,,,,,
1006,10/1/2025 11:00,31.255,,,,,
1007,10/1/2025 11:10,31.586,,,,,
1008,10/1/2025 11:20,31.382,,,,,
1009,10/1/2025 11:30,30.976,,,,,
1010,10/1/2025 11:40,30.672,,,,,
1011,10/1/2025 11:50,30.495,,,,,
1012,10/1/2025 12:00,30.469,,,,,
1013,10/1/2025 12:10,30.545,,,,,
1014,10/1/2025 12:20,30.545,,,,,
1015,10/1/2025 12:30,30.52,,,,,
1016,10/1/2025 12:40,30.469,,,,,
1017,10/1/2025 12:50,30.444,,,,,
1018,10/1/2025 13:00,30.369,,,,,
1019,10/1/2025 13:10,30.243,,,,,
1020,10/1/2025 13:20,30.066,,,,,
1021,10/1/2025 13:30,29.84,,,,,
1022,10/1/2025 13:40,29.34,,,,,
1023,10/1/2025 13:50,31.382,,,,,
1024,10/1/2025 14:00,31.612,,,,,
1025,10/1/2025 14:10,31.23,,,,,
1026,10/1/2025 14:20,30.672,,,,,
1027,10/1/2025 14:30,30.167,,,,,
1028,10/1/2025 14:40,29.765,,,,,
1029,10/1/2025 14:50,29.464,,,,,
1030,10/1/2025 15:00,29.215,,,,,
1031,10/1/2025 15:10,29.14,,,,,
1032,10/1/2025 15:20,29.265,,,,,
1033,10/1/2025 15:30,29.439,,,,,
1034,10/1/2025 15:40,29.59,,,,,
1035,10/1/2025 15:50,29.715,,,,,
1036,10/1/2025 16:00,29.79,,,,,
1037,10/1/2025 16:10,29.865,,,,,
1038,10/1/2025 16:20,29.941,,,,,
1039,10/1/2025 16:30,29.991,,,,,
1040,10/1/2025 16:40,30.016,,,,,
1041,10/1/2025 16:50,29.991,,,,,
1042,10/1/2025 17:00,29.865,,,,,
1043,10/1/2025 17:10,29.79,,,,,
1044,10/1/2025 17:20,29.79,,,,,
1045,10/1/2025 17:30,29.815,,,,,
1046,10/1/2025 17:40,29.815,,,,,
1047,10/1/2025 17:50,29.815,,,,,
1048,10/1/2025 18:00,29.815,,,,,
1049,10/1/2025 18:10,29.84,,,,,
1050,10/1/2025 18:20,29.865,,,,,
1051,10/1/2025 18:30,29.84,,,,,
1052,10/1/2025 18:40,29.84,,,,,
1053,10/1/2025 18:50,29.84,,,,,
1054,10/1/2025 19:00,29.865,,,,,
1055,10/1/2025 19:10,29.865,,,,,
1056,10/1/2025 19:20,29.865,,,,,
1057,10/1/2025 19:30,29.865,,,,,
1058,10/1/2025 19:40,29.84,,,,,
1059,10/1/2025 19:50,29.865,,,,,
1060,10/1/2025 20:00,29.84,,,,,
1061,10/1/2025 20:10,29.84,,,,,
1062,10/1/2025 20:20,29.84,,,,,
1063,10/1/2025 20:30,29.84,,,,,
1064,10/1/2025 20:40,29.84,,,,,
1065,10/1/2025 20:50,29.84,,,,,
1066,10/1/2025 21:00,29.84,,,,,
1067,10/1/2025 21:10,29.84,,,,,
1068,10/1/2025 21:20,29.84,,,,,
1069,10/1/2025 21:30,29.865,,,,,
1070,10/1/2025 21:40,29.89,,,,,
1071,10/1/2025 21:50,29.916,,,,,
1072,10/1/2025 22:00,29.89,,,,,
1073,10/1/2025 22:10,29.89,,,,,
1074,10/1/2025 22:20,29.865,,,,,
1075,10/1/2025 22:30,29.89,,,,,
1076,10/1/2025 22:40,29.865,,,,,
1077,10/1/2025 22:50,29.865,,,,,
1078,10/1/2025 23:00,29.84,,,,,
1079,10/1/2025 23:10,29.815,,,,,
1080,10/1/2025 23:20,29.79,,,,,
1081,10/1/2025 23:30,29.765,,,,,
1082,10/1/2025 23:40,29.765,,,,,
1083,10/1/2025 23:50,29.765,,,,,
1084,10/2/2025 0:00,29.815,,,,,
1085,10/2/2025 0:10,29.84,,,,,
1086,10/2/2025 0:20,29.84,,,,,
1087,10/2/2025 0:30,29.84,,,,,
1088,10/2/2025 0:40,29.84,,,,,
1089,10/2/2025 0:50,29.865,,,,,
1090,10/2/2025 1:00,29.89,,,,,
1091,10/2/2025 1:10,29.916,,,,,
1092,10/2/2025 1:20,29.916,,,,,
1093,10/2/2025 1:30,29.916,,,,,
1094,10/2/2025 1:40,29.916,,,,,
1095,10/2/2025 1:50,29.916,,,,,
1096,10/2/2025 2:00,29.916,,,,,
1097,10/2/2025 2:10,29.89,,,,,
1098,10/2/2025 2:20,29.89,,,,,
1099,10/2/2025 2:30,29.916,,,,,
1100,10/2/2025 2:40,29.916,,,,,
1101,10/2/2025 2:50,29.941,,,,,
1102,10/2/2025 3:00,29.916,,,,,
1103,10/2/2025 3:10,29.916,,,,,
1104,10/2/2025 3:20,29.916,,,,,
1105,10/2/2025 3:30,29.865,,,,,
1106,10/2/2025 3:40,29.865,,,,,
1107,10/2/2025 3:50,29.89,,,,,
1108,10/2/2025 4:00,29.89,,,,,
1109,10/2/2025 4:10,29.916,,,,,
1110,10/2/2025 4:20,29.916,,,,,
1111,10/2/2025 4:30,29.916,,,,,
1112,10/2/2025 4:40,29.941,,,,,
1113,10/2/2025 4:50,29.941,,,,,
1114,10/2/2025 5:00,29.941,,,,,
1115,10/2/2025 5:10,29.941,,,,,
1116,10/2/2025 5:20,29.916,,,,,
1117,10/2/2025 5:30,29.89,,,,,
1118,10/2/2025 5:40,29.865,,,,,
1119,10/2/2025 5:50,29.84,,,,,
1120,10/2/2025 6:00,29.815,,,,,
1121,10/2/2025 6:10,29.79,,,,,
1122,10/2/2025 6:20,29.765,,,,,
1123,10/2/2025 6:30,29.765,,,,,
1124,10/2/2025 6:40,29.765,,,,,
1125,10/2/2025 6:50,29.74,,,,,
1126,10/2/2025 7:00,29.765,,,,,
1127,10/2/2025 7:10,29.815,,,,,
1128,10/2/2025 7:20,29.865,,,,,
1129,10/2/2025 7:30,29.89,,,,,
1130,10/2/2025 7:40,29.916,,,,,
1131,10/2/2025 7:50,29.84,,,,,
1132,10/2/2025 8:00,29.24,,,,,
1133,10/2/2025 8:10,29.115,,,,,
1134,10/2/2025 8:20,28.444,,,,,
1135,10/2/2025 8:30,27.85,,,,,
1136,10/2/2025 8:40,27.53,,,,,
1137,10/2/2025 8:50,27.333,,,,,
1138,10/2/2025 9:00,27.136,,,,,
1139,10/2/2025 9:10,26.916,,,,,
1140,10/2/2025 9:20,26.671,,,,,
1141,10/2/2025 9:30,26.451,,,,,
1142,10/2/2025 9:40,26.256,,,,,
1143,10/2/2025 9:50,26.061,,,,,
1144,10/2/2025 10:00,25.914,,,,,
1145,10/2/2025 10:10,25.793,,,,,
1146,10/2/2025 10:20,25.72,,,,,
1147,10/2/2025 10:30,25.72,,,,,
1148,10/2/2025 10:40,25.744,,,,,
1149,10/2/2025 10:50,25.793,,,,,
1150,10/2/2025 11:00,25.866,,,,,
1151,10/2/2025 11:10,25.963,,,,,
1152,10/2/2025 11:20,26.036,,,,,
1153,10/2/2025 11:30,26.134,,,,,
1154,10/2/2025 11:40,26.207,,,,,
1155,10/2/2025 11:50,26.28,,,,,
1156,10/2/2025 12:00,26.353,,,,,
1157,10/2/2025 12:10,26.426,,,,,
1158,10/2/2025 12:20,26.5,,,,,
1159,10/2/2025 12:30,26.573,,,,,
1160,10/2/2025 12:40,26.622,,,,,
1161,10/2/2025 12:50,26.671,,,,,
1162,10/2/2025 13:00,26.671,,,,,
1163,10/2/2025 13:10,26.671,,,,,
1164,10/2/2025 13:20,26.622,,,,,
1165,10/2/2025 13:30,26.573,,,,,
1166,10/2/2025 13:40,26.5,,,,,
1167,10/2/2025 13:50,26.402,,,,,
1168,10/2/2025 14:00,26.28,,,,,
1169,10/2/2025 14:10,26.207,,,,,
1170,10/2/2025 14:20,26.304,,,,,
1171,10/2/2025 14:30,26.304,,,,,
1172,10/2/2025 14:40,26.329,,,,,
1173,10/2/2025 14:50,26.402,,,,,
1174,10/2/2025 15:00,26.5,,,,,
1175,10/2/2025 15:10,26.549,,,,,
1176,10/2/2025 15:20,26.5,,,,,
1177,10/2/2025 15:30,26.012,,,,,
1178,10/2/2025 15:40,24.75,,,,,
1179,10/2/2025 15:50,23.737,,,,,
1180,10/2/2025 16:00,22.944,,,,,
1181,10/2/2025 16:10,22.321,,,,,
1182,10/2/2025 16:20,21.891,,,,,
1183,10/2/2025 16:30,21.557,,,,,
1184,10/2/2025 16:40,21.318,,,,,
1185,10/2/2025 16:50,21.175,,,,,
1186,10/2/2025 17:00,21.056,,,,,
1187,10/2/2025 17:10,20.984,,,,,
1188,10/2/2025 17:20,20.913,,,,,
1189,10/2/2025 17:30,20.865,,,,,
1190,10/2/2025 17:40,20.817,,,,,
1191,10/2/2025 17:50,20.77,,,,,
1192,10/2/2025 18:00,20.746,,,,,
1193,10/2/2025 18:10,20.722,,,,,
1194,10/2/2025 18:20,20.698,,,,,
1195,10/2/2025 18:30,20.674,,,,,
1196,10/2/2025 18:40,20.65,,,,,
1197,10/2/2025 18:50,20.627,,,,,
1198,10/2/2025 19:00,20.603,,,,,
1199,10/2/2025 19:10,20.603,,,,,
1200,10/2/2025 19:20,20.579,,,,,
1201,10/2/2025 19:30,20.579,,,,,
1202,10/2/2025 19:40,20.555,,,,,
1203,10/2/2025 19:50,20.555,,,,,
1204,10/2/2025 20:00,20.531,,,,,
1205,10/2/2025 20:10,20.531,,,,,
1206,10/2/2025 20:20,20.507,,,,,
1207,10/2/2025 20:30,20.507,,,,,
1208,10/2/2025 20:40,20.484,,,,,
1209,10/2/2025 20:50,20.484,,,,,
1210,10/2/2025 21:00,20.484,,,,,
1211,10/2/2025 21:10,20.484,,,,,
1212,10/2/2025 21:20,20.484,,,,,
1213,10/2/2025 21:30,20.46,,,,,
1214,10/2/2025 21:40,20.46,,,,,
1215,10/2/2025 21:50,20.436,,,,,
1216,10/2/2025 22:00,20.436,,,,,
1217,10/2/2025 22:10,20.436,,,,,
1218,10/2/2025 22:20,20.412,,,,,
1219,10/2/2025 22:30,20.412,,,,,
1220,10/2/2025 22:40,20.412,,,,,
1221,10/2/2025 22:50,20.412,,,,,
1222,10/2/2025 23:00,20.412,,,,,
1223,10/2/2025 23:10,20.412,,,,,
1224,10/2/2025 23:20,20.412,,,,,
1225,10/2/2025 23:30,20.412,,,,,
1226,10/2/2025 23:40,20.412,,,,,
1227,10/2/2025 23:50,20.412,,,,,
1228,10/3/2025 0:00,20.412,,,,,
1229,10/3/2025 0:10,20.412,,,,,
1230,10/3/2025 0:20,20.412,,,,,
1231,10/3/2025 0:30,20.412,,,,,
1232,10/3/2025 0:40,20.412,,,,,
1233,10/3/2025 0:50,20.412,,,,,
1234,10/3/2025 1:00,20.388,,,,,
1235,10/3/2025 1:10,20.388,,,,,
1236,10/3/2025 1:20,20.388,,,,,
1237,10/3/2025 1:30,20.388,,,,,
1238,10/3/2025 1:40,20.388,,,,,
1239,10/3/2025 1:50,20.388,,,,,
1240,10/3/2025 2:00,20.388,,,,,
